-168.0
-190.0
-188.0
-201.0
-120.0
-109.0
-156.0
-157.0
-119.0
-177.0
-174.0
-166.0
-201.0
-201.0
-196.0
-174.0
-179.0
-201.0
-183.0
-175.0
-156.0
-157.0
-170.0
-201.0
-201.0
-175.0
-107.0
-97.0
-174.0
-100.0
-200.0
-152.0
-171.0
-201.0
-201.0
-201.0
-163.0
-144.0
-140.0
-201.0
-166.0
-159.0
-156.0
-197.0
-93.0
-162.0
-175.0
-154.0
-155.0
-154.0
-153.0
-161.0
-201.0
-201.0
-176.0
-129.0
